function_count,parameter_count,variable_count,declaration_count,if_count,for_count,while_count,switch_count,return_count,call_count,argument_count,assignment_count,binary_expression_count,identifier_count,block_count,expression_count,literal_count,ast_nodes,leaf_nodes,internal_nodes,max_depth,leaf_ratio,internal_ratio,branch_density,call_density,identifier_density,expression_density,variable_density,statement_density,nesting_factor,cyclomatic_estimate,avg_parameters,language,repository,function
1,0,1,1,0,1,0,0,0,1,1,1,0,12,2,0,4,62,42,20,9,0.6774193548387096,0.3225806451612903,0.016129032258064516,0.016129032258064516,0.1935483870967742,0.0,0.016129032258064516,0.0,0.14516129032258066,2,0.0,python,yatiml/yatiml,Node.unders_to_dashes_in_keys
1,0,8,8,7,0,0,0,1,18,18,8,0,78,10,0,29,425,291,134,12,0.6847058823529412,0.31529411764705884,0.01647058823529412,0.042352941176470586,0.18352941176470589,0.0,0.018823529411764704,0.0,0.02823529411764706,8,0.0,python,SatelliteQE/nailgun,Host.read
1,0,3,3,1,1,0,0,0,1,1,3,0,25,3,0,5,94,67,27,9,0.7127659574468085,0.2872340425531915,0.02127659574468085,0.010638297872340425,0.26595744680851063,0.0,0.031914893617021274,0.0,0.09574468085106383,3,0.0,python,pypa/pipenv,ParserElement.split
1,0,3,3,1,0,0,0,2,4,4,3,0,27,3,0,8,145,98,47,11,0.6758620689655173,0.32413793103448274,0.006896551724137931,0.027586206896551724,0.18620689655172415,0.0,0.020689655172413793,0.0,0.07586206896551724,2,0.0,python,nitmir/django-cas-server,LoginView.check_lt
1,0,2,2,0,1,0,0,0,4,4,2,0,23,2,0,1,82,56,26,10,0.6829268292682927,0.3170731707317073,0.012195121951219513,0.04878048780487805,0.2804878048780488,0.0,0.024390243902439025,0.0,0.12195121951219512,2,0.0,python,Jaymon/prom,Orm._populate
2,0,6,6,2,1,0,0,2,7,7,6,1,34,5,0,6,154,101,53,14,0.6558441558441559,0.34415584415584416,0.01948051948051948,0.045454545454545456,0.22077922077922077,0.0,0.03896103896103896,0.0,0.09090909090909091,4,0.0,python,limodou/uliweb,parse_options_header
1,0,3,3,3,0,0,0,1,4,4,3,0,30,4,0,10,153,104,49,11,0.6797385620915033,0.3202614379084967,0.0196078431372549,0.026143790849673203,0.19607843137254902,0.0,0.0196078431372549,0.0,0.0718954248366013,4,0.0,python,maas/python-libmaas,cmd_deploy._get_deploy_options
1,0,1,1,1,0,0,0,0,2,2,1,0,12,2,0,1,48,31,17,8,0.6458333333333334,0.3541666666666667,0.020833333333333332,0.041666666666666664,0.25,0.0,0.020833333333333332,0.0,0.16666666666666666,2,0.0,python,delfick/nose-of-yeti,ConfigUtil.use_config_file
1,0,6,6,3,1,0,0,1,9,9,6,2,43,9,0,13,235,155,80,14,0.6595744680851063,0.3404255319148936,0.01702127659574468,0.03829787234042553,0.1829787234042553,0.0,0.02553191489361702,0.0,0.059574468085106386,5,0.0,python,mitsei/dlkit,ValueRetrievalSession.get_value_by_parameter
1,0,3,3,1,0,0,0,1,10,10,3,0,39,3,0,7,174,114,60,11,0.6551724137931034,0.3448275862068966,0.005747126436781609,0.05747126436781609,0.22413793103448276,0.0,0.017241379310344827,0.0,0.06321839080459771,2,0.0,python,kejbaly2/idid,GitLogg._init_repo
1,0,1,1,0,0,0,0,1,4,4,1,0,13,1,0,1,51,35,16,8,0.6862745098039216,0.3137254901960784,0.0,0.0784313725490196,0.2549019607843137,0.0,0.0196078431372549,0.0,0.1568627450980392,1,0.0,python,NLeSC/noodles,run_xenon_simple
1,0,4,4,4,1,0,0,1,11,11,4,0,32,9,0,13,201,127,74,17,0.6318407960199005,0.3681592039800995,0.024875621890547265,0.05472636815920398,0.15920398009950248,0.0,0.01990049751243781,0.0,0.0845771144278607,6,0.0,python,apple/turicreate,_SnakeCaseToCamelCase
1,0,0,0,0,0,0,0,0,1,1,0,0,11,1,0,1,39,29,10,6,0.7435897435897436,0.2564102564102564,0.0,0.02564102564102564,0.28205128205128205,0.0,0.0,0.0,0.15384615384615385,1,0.0,python,cds-astro/mocpy,MOC.fill
1,0,0,0,1,0,0,0,0,2,2,0,0,12,2,0,2,50,33,17,7,0.66,0.34,0.02,0.04,0.24,0.0,0.0,0.0,0.14,2,0.0,python,miyakogi/wdom,WdomElement.textContent
1,0,3,3,0,0,0,0,1,3,3,3,0,22,1,0,5,95,67,28,8,0.7052631578947368,0.29473684210526313,0.0,0.031578947368421054,0.23157894736842105,0.0,0.031578947368421054,0.0,0.08421052631578947,1,0.0,python,MechanicalSoup/MechanicalSoup,StatefulBrowser.follow_link
1,0,1,1,2,1,0,0,1,5,5,1,2,27,6,0,9,133,88,45,14,0.6616541353383458,0.3383458646616541,0.022556390977443608,0.03759398496240601,0.20300751879699247,0.0,0.007518796992481203,0.0,0.10526315789473684,4,0.0,python,INM-6/hybridLFPy,get_colors
1,0,5,5,3,0,0,0,1,7,7,5,0,42,4,0,11,182,125,57,9,0.6868131868131868,0.3131868131868132,0.016483516483516484,0.038461538461538464,0.23076923076923078,0.0,0.027472527472527472,0.0,0.04945054945054945,4,0.0,python,ArduPilot/MAVProxy,MiscModule.cmd_playtune
1,0,1,1,0,0,0,0,1,7,7,1,3,20,1,0,5,97,62,35,12,0.6391752577319587,0.36082474226804123,0.0,0.07216494845360824,0.20618556701030927,0.0,0.010309278350515464,0.0,0.12371134020618557,1,0.0,python,bukun/TorCMS,MPost.query_recent_most
1,0,0,0,1,0,0,0,3,2,2,0,0,14,4,0,1,68,44,24,9,0.6470588235294118,0.35294117647058826,0.014705882352941176,0.029411764705882353,0.20588235294117646,0.0,0.0,0.0,0.1323529411764706,2,0.0,python,kylef/refract.py,Element.children
1,0,2,2,0,0,0,0,1,5,5,2,0,15,3,0,1,74,46,28,11,0.6216216216216216,0.3783783783783784,0.0,0.06756756756756757,0.20270270270270271,0.0,0.02702702702702703,0.0,0.14864864864864866,1,0.0,python,saltstack/salt,network_stop
1,0,2,2,0,0,0,0,1,3,3,2,0,21,1,0,3,83,58,25,10,0.6987951807228916,0.30120481927710846,0.0,0.03614457831325301,0.25301204819277107,0.0,0.024096385542168676,0.0,0.12048192771084337,1,0.0,python,KeithSSmith/switcheo-python,AuthenticatedClient.execute_deposit
1,0,1,1,0,0,0,0,1,3,3,1,0,16,1,0,5,65,47,18,8,0.7230769230769231,0.27692307692307694,0.0,0.046153846153846156,0.24615384615384617,0.0,0.015384615384615385,0.0,0.12307692307692308,1,0.0,python,saltstack/salt,smembers
1,0,1,1,0,0,0,0,1,1,1,1,0,11,2,0,1,46,29,17,9,0.6304347826086957,0.3695652173913043,0.0,0.021739130434782608,0.2391304347826087,0.0,0.021739130434782608,0.0,0.1956521739130435,1,0.0,python,maxcountryman/atomos,AtomicCtypesReference.set
1,0,1,1,0,0,0,0,0,3,3,1,0,14,1,0,1,58,39,19,7,0.6724137931034483,0.3275862068965517,0.0,0.05172413793103448,0.2413793103448276,0.0,0.017241379310344827,0.0,0.1206896551724138,1,0.0,python,ic-labs/django-icekit,AbstractBaseModel.save
1,0,2,2,1,0,0,0,1,1,1,2,1,9,3,0,6,61,41,20,8,0.6721311475409836,0.32786885245901637,0.01639344262295082,0.01639344262295082,0.14754098360655737,0.0,0.03278688524590164,0.0,0.13114754098360656,2,0.0,python,ontio/ontology-python-sdk,BinaryReader.read_uint32
1,0,20,20,14,1,0,0,1,20,20,20,9,157,24,0,56,869,572,297,18,0.6582278481012658,0.34177215189873417,0.01726121979286536,0.023014959723820484,0.1806674338319908,0.0,0.023014959723820484,0.0,0.020713463751438434,16,0.0,python,echinopsii/net.echinopsii.ariane.community.cli.python3,LinkService.find_link
1,0,0,0,0,0,0,0,0,2,2,0,0,11,1,0,2,46,31,15,6,0.6739130434782609,0.32608695652173914,0.0,0.043478260869565216,0.2391304347826087,0.0,0.0,0.0,0.13043478260869565,1,0.0,python,bitcraze/crazyflie-lib-python,Crazyflie._mems_updated_cb
1,0,2,2,1,0,0,0,1,5,5,2,1,21,3,0,3,97,61,36,10,0.6288659793814433,0.3711340206185567,0.010309278350515464,0.05154639175257732,0.21649484536082475,0.0,0.020618556701030927,0.0,0.10309278350515463,2,0.0,python,SUSE-Enceladus/ipa,get_yaml_config
1,0,0,0,3,0,0,0,0,6,6,0,1,44,7,0,5,168,114,54,12,0.6785714285714286,0.32142857142857145,0.017857142857142856,0.03571428571428571,0.2619047619047619,0.0,0.0,0.0,0.07142857142857142,4,0.0,python,autokey/autokey,XInterfaceBase.send_string_clipboard
1,0,0,0,2,0,0,0,3,1,1,0,0,17,5,0,3,83,53,30,11,0.6385542168674698,0.3614457831325301,0.024096385542168676,0.012048192771084338,0.20481927710843373,0.0,0.0,0.0,0.13253012048192772,3,0.0,python,Shizmob/pydle,BasicClient._reconnect_delay
1,0,9,9,3,1,0,0,1,9,9,9,0,74,5,0,2,241,164,77,17,0.6804979253112033,0.31950207468879666,0.016597510373443983,0.03734439834024896,0.3070539419087137,0.0,0.03734439834024896,0.0,0.07053941908713693,5,0.0,python,raiden-network/raiden,handle_unlock
1,0,0,0,0,0,0,0,0,2,2,0,0,10,1,0,2,42,29,13,6,0.6904761904761905,0.30952380952380953,0.0,0.047619047619047616,0.23809523809523808,0.0,0.0,0.0,0.14285714285714285,1,0.0,python,nugget/python-insteonplm,LinkedDevices.add_device_callback
2,0,1,1,0,0,1,0,2,6,6,1,1,21,3,0,6,118,78,40,12,0.6610169491525424,0.3389830508474576,0.00847457627118644,0.05084745762711865,0.17796610169491525,0.0,0.00847457627118644,0.0,0.1016949152542373,2,0.0,python,jessamynsmith/twitterbot,MarkovChainMessageProvider.create
1,0,1,1,0,0,0,0,0,2,2,1,0,10,1,0,4,58,40,18,9,0.6896551724137931,0.3103448275862069,0.0,0.034482758620689655,0.1724137931034483,0.0,0.017241379310344827,0.0,0.15517241379310345,1,0.0,python,AtomHash/evernode,FormData.__invalid_request
1,0,2,2,0,0,0,0,0,4,4,2,0,16,3,0,3,83,54,29,10,0.6506024096385542,0.3493975903614458,0.0,0.04819277108433735,0.1927710843373494,0.0,0.024096385542168676,0.0,0.12048192771084337,1,0.0,python,twaldear/flask-csp,csp_default.update
1,0,6,6,2,1,0,0,1,13,13,6,0,57,5,0,12,270,181,89,13,0.6703703703703704,0.3296296296296296,0.011111111111111112,0.04814814814814815,0.2111111111111111,0.0,0.022222222222222223,0.0,0.04814814814814815,4,0.0,python,Karaage-Cluster/karaage,application_list
1,0,9,9,5,1,0,0,1,11,11,9,0,69,9,0,11,268,184,84,12,0.6865671641791045,0.31343283582089554,0.022388059701492536,0.041044776119402986,0.2574626865671642,0.0,0.033582089552238806,0.0,0.04477611940298507,7,0.0,python,pypa/pipenv,create_connection
1,0,4,4,0,0,0,0,1,6,6,4,0,26,1,0,5,117,78,39,9,0.6666666666666666,0.3333333333333333,0.0,0.05128205128205128,0.2222222222222222,0.0,0.03418803418803419,0.0,0.07692307692307693,1,0.0,python,IBM/pyxcli,MirroredEntities.get_host_port_names
1,0,0,0,0,0,0,0,1,4,4,0,0,10,1,0,1,49,31,18,10,0.6326530612244898,0.3673469387755102,0.0,0.08163265306122448,0.20408163265306123,0.0,0.0,0.0,0.20408163265306123,1,0.0,python,fabioz/PyDev.Debugger,isroutine
1,0,1,1,1,0,0,0,1,8,8,1,0,27,2,0,5,121,81,40,11,0.6694214876033058,0.3305785123966942,0.008264462809917356,0.06611570247933884,0.2231404958677686,0.0,0.008264462809917356,0.0,0.09090909090909091,2,0.0,python,PSPC-SPAC-buyandsell/von_anchor,Tails.dir
1,0,3,3,2,0,0,0,1,5,5,3,0,23,3,0,5,100,66,34,10,0.66,0.34,0.02,0.05,0.23,0.0,0.03,0.0,0.1,3,0.0,python,NLeSC/scriptcwl,WorkflowGenerator._get_step
1,0,7,7,4,0,0,0,1,11,11,7,1,53,8,0,3,203,135,68,12,0.6650246305418719,0.33497536945812806,0.019704433497536946,0.054187192118226604,0.26108374384236455,0.0,0.034482758620689655,0.0,0.059113300492610835,5,0.0,python,LeKono/pyhgnc,QueryManager._limit_and_df
1,0,4,4,1,0,0,0,1,2,2,4,0,21,2,0,6,95,67,28,8,0.7052631578947368,0.29473684210526313,0.010526315789473684,0.021052631578947368,0.22105263157894736,0.0,0.042105263157894736,0.0,0.08421052631578947,2,0.0,python,VonStruddle/PyHunter,PyHunter.create_leads_list
1,0,0,0,0,0,0,0,1,3,2,0,0,10,1,0,1,43,28,15,11,0.6511627906976745,0.3488372093023256,0.0,0.06976744186046512,0.23255813953488372,0.0,0.0,0.0,0.2558139534883721,1,0.0,python,wmayner/pyphi,KPartition.mechanism
1,0,2,2,0,0,0,0,1,7,7,2,0,26,5,0,7,131,86,45,10,0.6564885496183206,0.3435114503816794,0.0,0.05343511450381679,0.1984732824427481,0.0,0.015267175572519083,0.0,0.07633587786259542,1,0.0,python,napalm-automation/napalm-logs,ClientAuth.decrypt
1,0,0,0,0,0,0,0,1,1,1,0,0,11,1,0,2,44,31,13,6,0.7045454545454546,0.29545454545454547,0.0,0.022727272727272728,0.25,0.0,0.0,0.0,0.13636363636363635,1,0.0,python,eumis/pyviews,convert_to_node
1,0,1,1,0,0,0,0,1,3,3,1,0,11,1,0,2,53,35,18,8,0.660377358490566,0.33962264150943394,0.0,0.05660377358490566,0.20754716981132076,0.0,0.018867924528301886,0.0,0.1509433962264151,1,0.0,python,DataBiosphere/toil,Message.from_sqs
1,0,0,0,1,0,0,0,0,2,2,0,0,11,2,0,2,50,33,17,9,0.66,0.34,0.02,0.04,0.22,0.0,0.0,0.0,0.18,2,0.0,python,vpelletier/python-libusb1,USBPoller.unregister
1,0,1,1,0,0,0,0,0,2,2,1,0,12,1,0,2,54,37,17,8,0.6851851851851852,0.3148148148148148,0.0,0.037037037037037035,0.2222222222222222,0.0,0.018518518518518517,0.0,0.14814814814814814,1,0.0,python,vertexproject/synapse,runItemCmdr
1,0,0,0,1,0,0,0,2,5,5,0,0,16,2,0,13,128,91,37,12,0.7109375,0.2890625,0.0078125,0.0390625,0.125,0.0,0.0,0.0,0.09375,2,0.0,python,SatelliteQE/nailgun,Repository.path
1,0,10,10,3,2,0,0,0,11,11,10,0,78,12,0,18,356,244,112,12,0.6853932584269663,0.3146067415730337,0.014044943820224719,0.03089887640449438,0.21910112359550563,0.0,0.028089887640449437,0.0,0.033707865168539325,6,0.0,python,ArchiveTeam/wpull,ElementWalker.iter_links_element
1,0,3,3,0,0,0,0,1,1,1,3,0,15,3,0,1,66,43,23,10,0.6515151515151515,0.3484848484848485,0.0,0.015151515151515152,0.22727272727272727,0.0,0.045454545454545456,0.0,0.15151515151515152,1,0.0,python,nutechsoftware/alarmdecoder,EventHandler._getfunctionlist
1,0,2,2,0,0,0,0,1,3,3,2,0,15,1,0,3,66,45,21,9,0.6818181818181818,0.3181818181818182,0.0,0.045454545454545456,0.22727272727272727,0.0,0.030303030303030304,0.0,0.13636363636363635,1,0.0,python,senaite/senaite.jsonapi,FileFieldManager.get_download_url
1,0,2,2,1,0,0,0,2,3,3,2,0,20,3,0,4,94,65,29,10,0.6914893617021277,0.30851063829787234,0.010638297872340425,0.031914893617021274,0.2127659574468085,0.0,0.02127659574468085,0.0,0.10638297872340426,2,0.0,python,tradenity/python-sdk,ReturnLineItem.replace_return_line_item_by_id
1,0,0,0,2,2,0,0,0,3,3,0,0,27,5,0,2,112,77,35,12,0.6875,0.3125,0.03571428571428571,0.026785714285714284,0.24107142857142858,0.0,0.0,0.0,0.10714285714285714,5,0.0,python,jbarlow83/OCRmyPDF,_find_regular_images
1,0,3,3,1,0,0,0,1,12,12,3,0,47,2,0,18,241,167,74,13,0.6929460580912863,0.3070539419087137,0.004149377593360996,0.04979253112033195,0.1950207468879668,0.0,0.012448132780082987,0.0,0.05394190871369295,2,0.0,python,ambitioninc/newrelic-api,Servers.list
1,0,0,0,0,0,0,0,1,2,2,0,0,12,1,0,1,43,30,13,7,0.6976744186046512,0.3023255813953488,0.0,0.046511627906976744,0.27906976744186046,0.0,0.0,0.0,0.16279069767441862,1,0.0,python,crs4/pydoop,hdfs.set_replication
2,0,3,3,1,0,0,0,2,2,2,3,0,19,3,0,5,108,73,35,11,0.6759259259259259,0.32407407407407407,0.009259259259259259,0.018518518518518517,0.17592592592592593,0.0,0.027777777777777776,0.0,0.10185185185185185,2,0.0,python,peterdemin/pip-compile-multi,skipper
1,0,5,5,0,0,0,0,1,1,1,5,0,23,1,0,7,90,67,23,7,0.7444444444444445,0.25555555555555554,0.0,0.011111111111111112,0.25555555555555554,0.0,0.05555555555555555,0.0,0.07777777777777778,1,0.0,python,mandiant/ioc_writer,make_driveritem_drivername
1,0,5,5,4,2,0,0,3,9,9,5,0,68,9,0,20,319,227,92,13,0.7115987460815048,0.2884012539184953,0.018808777429467086,0.02821316614420063,0.21316614420062696,0.0,0.01567398119122257,0.0,0.04075235109717868,7,0.0,python,saltstack/salt,setenv
1,0,2,2,1,0,0,0,0,3,3,2,0,19,2,0,3,71,49,22,9,0.6901408450704225,0.30985915492957744,0.014084507042253521,0.04225352112676056,0.2676056338028169,0.0,0.028169014084507043,0.0,0.1267605633802817,2,0.0,python,a1ezzz/wasp-general,WSimpleTrackerStorage.register_start
1,0,0,0,0,2,0,0,0,2,2,0,0,10,3,0,2,48,32,16,8,0.6666666666666666,0.3333333333333333,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.0,0.0,0.0,0.16666666666666666,3,0.0,python,tanghaibao/jcvi,Counter.elements
1,0,6,6,5,1,0,0,3,14,14,6,1,66,10,0,19,314,213,101,12,0.678343949044586,0.321656050955414,0.01910828025477707,0.044585987261146494,0.21019108280254778,0.0,0.01910828025477707,0.0,0.03821656050955414,7,0.0,python,saltstack/salt,delete_alarms
1,0,14,14,4,0,0,0,1,5,5,14,4,49,7,0,18,262,179,83,13,0.683206106870229,0.31679389312977096,0.015267175572519083,0.019083969465648856,0.18702290076335878,0.0,0.05343511450381679,0.0,0.04961832061068702,5,0.0,python,nccgroup/opinel,connect_service
1,0,3,3,0,0,0,0,1,4,4,3,0,18,1,0,3,76,52,24,7,0.6842105263157895,0.3157894736842105,0.0,0.05263157894736842,0.23684210526315788,0.0,0.039473684210526314,0.0,0.09210526315789473,1,0.0,python,twisted/txaws,S3Client._parse_versioning_config
1,0,1,1,0,1,0,0,1,3,3,1,0,14,2,0,1,58,38,20,9,0.6551724137931034,0.3448275862068966,0.017241379310344827,0.05172413793103448,0.2413793103448276,0.0,0.017241379310344827,0.0,0.15517241379310345,2,0.0,python,pmorissette/bt,Node.members
1,0,1,1,0,0,0,0,1,3,3,1,0,17,2,0,2,67,45,22,10,0.6716417910447762,0.3283582089552239,0.0,0.04477611940298507,0.2537313432835821,0.0,0.014925373134328358,0.0,0.14925373134328357,1,0.0,python,infothrill/python-launchd,write
1,0,6,6,3,2,0,0,1,15,15,6,0,55,7,0,12,276,183,93,15,0.6630434782608695,0.33695652173913043,0.018115942028985508,0.05434782608695652,0.19927536231884058,0.0,0.021739130434782608,0.0,0.05434782608695652,6,0.0,python,skorch-dev/skorch,NeuralNet._set_params_callback
1,0,1,1,1,0,0,0,0,2,2,1,0,11,2,0,2,48,31,17,8,0.6458333333333334,0.3541666666666667,0.020833333333333332,0.041666666666666664,0.22916666666666666,0.0,0.020833333333333332,0.0,0.16666666666666666,2,0.0,python,spyder-ide/spyder,EditorStack.set_or_edit_conditional_breakpoint
1,0,23,23,5,0,0,0,2,34,33,23,5,159,9,0,54,802,558,244,22,0.6957605985037406,0.30423940149625933,0.006234413965087282,0.04239401496259352,0.19825436408977556,0.0,0.028678304239401497,0.0,0.02743142144638404,6,0.0,python,bcbio/bcbio-nextgen,_run_vardict_paired
1,0,1,1,1,1,0,0,1,6,6,1,2,23,4,0,2,106,69,37,13,0.6509433962264151,0.3490566037735849,0.018867924528301886,0.05660377358490566,0.2169811320754717,0.0,0.009433962264150943,0.0,0.12264150943396226,3,0.0,python,seomoz/shovel,Shovel.keys
1,0,3,3,1,0,0,0,1,7,7,3,3,30,2,0,9,143,95,48,10,0.6643356643356644,0.3356643356643357,0.006993006993006993,0.04895104895104895,0.2097902097902098,0.0,0.02097902097902098,0.0,0.06993006993006994,2,0.0,python,aio-libs/aiodocker,Docker._docker_machine_ssl_context
1,0,1,1,0,0,0,0,0,1,1,1,0,10,1,0,2,41,28,13,7,0.6829268292682927,0.3170731707317073,0.0,0.024390243902439025,0.24390243902439024,0.0,0.024390243902439025,0.0,0.17073170731707318,1,0.0,python,praw-dev/prawcore,DeviceIDAuthorizer.refresh
1,0,5,5,3,1,0,0,1,2,2,5,0,31,6,0,10,150,104,46,13,0.6933333333333334,0.30666666666666664,0.02666666666666667,0.013333333333333334,0.20666666666666667,0.0,0.03333333333333333,0.0,0.08666666666666667,5,0.0,python,jilljenn/tryalgo,intervals_union
1,0,1,1,1,1,0,0,1,4,4,1,1,23,3,0,4,108,77,31,11,0.7129629629629629,0.28703703703703703,0.018518518518518517,0.037037037037037035,0.21296296296296297,0.0,0.009259259259259259,0.0,0.10185185185185185,3,0.0,python,proycon/clam,CLAMClient.start
1,0,2,2,2,0,0,0,0,3,3,2,0,15,3,0,17,146,106,40,11,0.726027397260274,0.273972602739726,0.0136986301369863,0.02054794520547945,0.10273972602739725,0.0,0.0136986301369863,0.0,0.07534246575342465,3,0.0,python,wavefrontHQ/python-client,SavedSearch.entity_type
1,0,5,5,0,0,0,0,1,5,5,5,0,29,1,0,15,176,126,50,9,0.7159090909090909,0.2840909090909091,0.0,0.028409090909090908,0.16477272727272727,0.0,0.028409090909090908,0.0,0.05113636363636364,1,0.0,python,SoCo/SoCo,SoCo.create_sonos_playlist
1,0,1,1,0,0,0,0,1,2,2,1,0,15,1,0,2,58,40,18,7,0.6896551724137931,0.3103448275862069,0.0,0.034482758620689655,0.25862068965517243,0.0,0.017241379310344827,0.0,0.1206896551724138,1,0.0,python,hozn/stravalib,Client.get_running_race
1,0,3,3,3,1,0,0,1,4,4,3,1,31,5,0,3,122,83,39,15,0.680327868852459,0.319672131147541,0.03278688524590164,0.03278688524590164,0.2540983606557377,0.0,0.02459016393442623,0.0,0.12295081967213115,5,0.0,python,mikemaccana/python-docx,replace
1,0,3,3,0,0,0,0,1,1,1,3,1,20,1,0,4,69,49,20,6,0.7101449275362319,0.2898550724637681,0.0,0.014492753623188406,0.2898550724637681,0.0,0.043478260869565216,0.0,0.08695652173913043,1,0.0,python,honzajavorek/redis-collections,RedisCollection._normalize_index
1,0,5,5,2,0,0,0,0,10,10,5,0,51,5,0,23,291,199,92,11,0.6838487972508591,0.3161512027491409,0.006872852233676976,0.03436426116838488,0.17525773195876287,0.0,0.01718213058419244,0.0,0.037800687285223365,3,0.0,python,watchforstock/evohome-client,EvohomeClient._basic_login
1,0,5,5,2,0,0,0,1,38,38,5,10,180,7,0,46,879,588,291,20,0.6689419795221843,0.3310580204778157,0.0022753128555176336,0.04323094425483504,0.20477815699658702,0.0,0.005688282138794084,0.0,0.022753128555176336,3,0.0,python,openego/eTraGo,storage_soc_sorted
1,0,0,0,2,0,0,0,2,3,3,0,0,14,4,0,3,69,44,25,8,0.6376811594202898,0.36231884057971014,0.028985507246376812,0.043478260869565216,0.2028985507246377,0.0,0.0,0.0,0.11594202898550725,3,0.0,python,RockFeng0/rtsf-web,WebActions.UploadType
1,0,1,1,0,1,0,0,0,2,2,1,0,15,2,0,2,64,44,20,8,0.6875,0.3125,0.015625,0.03125,0.234375,0.0,0.015625,0.0,0.125,2,0.0,python,gwastro/pycbc,BaseInferenceFile.copy_metadata
1,0,3,3,2,0,0,0,3,4,4,3,0,22,3,0,10,125,86,39,9,0.688,0.312,0.016,0.032,0.176,0.0,0.024,0.0,0.072,3,0.0,python,saltstack/salt,set_warndays
1,0,1,1,1,0,0,0,2,3,3,1,0,18,2,0,4,75,51,24,8,0.68,0.32,0.013333333333333334,0.04,0.24,0.0,0.013333333333333334,0.0,0.10666666666666667,2,0.0,python,hyperledger/sawtooth-core,ContextManager.add_execution_data
1,0,1,1,0,0,1,0,1,5,5,1,0,13,4,0,6,95,62,33,11,0.6526315789473685,0.3473684210526316,0.010526315789473684,0.05263157894736842,0.1368421052631579,0.0,0.010526315789473684,0.0,0.11578947368421053,2,0.0,python,pingviini/aja,get_buildout_config
1,0,0,0,0,0,0,0,1,3,3,0,0,12,1,0,1,52,35,17,11,0.6730769230769231,0.3269230769230769,0.0,0.057692307692307696,0.23076923076923078,0.0,0.0,0.0,0.21153846153846154,1,0.0,python,spencerahill/aospy,_get_all_objs_of_type
1,0,2,2,2,0,0,0,3,2,2,2,0,21,6,0,11,135,90,45,12,0.6666666666666666,0.3333333333333333,0.014814814814814815,0.014814814814814815,0.15555555555555556,0.0,0.014814814814814815,0.0,0.08888888888888889,3,0.0,python,scarface-4711/denonavr,DenonAVR._play
1,0,0,0,0,0,0,0,2,5,5,0,0,30,3,0,5,113,82,31,11,0.7256637168141593,0.2743362831858407,0.0,0.04424778761061947,0.26548672566371684,0.0,0.0,0.0,0.09734513274336283,1,0.0,python,DarkEnergySurvey/ugali,query_disc
1,0,6,6,0,2,0,0,1,6,6,6,4,39,4,0,5,161,108,53,13,0.6708074534161491,0.32919254658385094,0.012422360248447204,0.037267080745341616,0.2422360248447205,0.0,0.037267080745341616,0.0,0.08074534161490683,3,0.0,python,flo-compbio/genometools,get_project_urls
